companhia;receitas;ativos;passivos;depreciacao;ganhosPorAcao
1076930.0;373598000.0;416045000.0;171344000.0;7873000.0;1.03
1077183.0;;367955000.0;129843000.0;6730000.0;-0.04
1077370.0;700000.0;29300000.0;17104000.0;0.0;
1077428.0;;18909139000.0;17285606000.0;4600000.0;2.95
1077638.0;;51743.0;5226643.0;0.0;
1077688.0;;181653000.0;25592000.0;;1.5
1077771.0;;23387205000.0;19537871000.0;47600000.0;1.01
1078037.0;;5702792.0;;;0.01
1078075.0;955419000.0;3592843000.0;1149461000.0;26600000.0;-0.35
1078099.0;56903773.0;111490673.0;8820311.0;;0.13
1078207.0;;315912000.0;188921000.0;2558000.0;0.85
1078723.0;;2353629.0;4026875.0;;
1079282.0;192000.0;278707.0;1923150.0;;
1079297.0;214464.0;1796307.0;3093341.0;10913.0;
1079577.0;2902400000.0;23174400000.0;20983600000.0;15600000.0;5.07
1080014.0;53949000.0;424072000.0;;100000.0;
1080056.0;;102891654.0;40897415.0;;
1080340.0;4000626.0;31656410.0;;5714.0;0.33
1080657.0;23978845.0;257932691.0;192769034.0;;
1080709.0;38326000.0;256792000.0;;;-0.45
1081078.0;;345025000.0;256202000.0;6674000.0;-0.4
1081316.0;17880000000.0;83618000000.0;61083000000.0;;
1081745.0;;1417810.0;3237247.0;11626.0;
1082027.0;;23752.0;1239826.0;;
1082038.0;;46772000.0;;425000.0;-0.19
1082198.0;195491324.0;119428120.0;96808933.0;432359.0;
1082324.0;;22172000.0;;26000.0;
1082526.0;;271901000.0;;2803000.0;0.07
1082554.0;1465761000.0;2184445000.0;584798000.0;31800000.0;14.17
1082754.0;;4060842000.0;;24581000.0;1.15
1082923.0;213957000.0;528614000.0;289645000.0;3900000.0;-0.26
1083220.0;;152126000.0;52043000.0;;
1083243.0;0.0;601316.0;14698.0;;
1083301.0;;15210317.0;1715102.0;659528.0;0.07
1083446.0;44048740.0;19566533.0;11015247.0;;
1083522.0;;5354000.0;;;
1083643.0;;601400000.0;548767000.0;;-0.16
1083689.0;;502810000.0;450970000.0;766000.0;0.57
1083706.0;;99087.0;;0.0;
1084031.0;589483.0;1238119.0;1701293.0;91650.0;
1084048.0;720815000.0;1792868000.0;902660000.0;19200000.0;2.76
1084067.0;;217163.0;195569.0;;
1084226.0;0.0;136644156.0;54391787.0;1420595.0;
1084267.0;2491875.0;3331170.0;7437156.0;164346.0;
1084332.0;;2034000.0;10317000.0;34000.0;
1084384.0;31015453.0;25392386.0;17338845.0;;-0.03
1084554.0;910531.0;2207436.0;3706504.0;;
1084580.0;;38565142000.0;33055765000.0;;
1084717.0;;1909478000.0;1690987000.0;1531000.0;0.97
1084752.0;4888302.0;19351408.0;19493450.0;;
1084765.0;;422238000.0;79589000.0;;0.82
1084869.0;;501946000.0;291690000.0;27000000.0;0.31
1084961.0;1161572000.0;4219852000.0;3571364000.0;29000000.0;1.75
1084991.0;;285553000.0;61572000.0;;0.81
1085277.0;174635.0;400530.0;6062625.0;1580.0;
1085392.0;3092700000.0;12852619000.0;;420807000.0;
1085621.0;133421000.0;450144000.0;81667000.0;4500000.0;
1085869.0;473621000.0;474364000.0;125554000.0;4496000.0;0.69
1085913.0;;2615345000.0;2363510000.0;;34.82
1086222.0;2197448000.0;4187925000.0;1067047000.0;272500000.0;1.8
1086600.0;;2363130000.0;1373767000.0;;
1086745.0;14555102.0;5804179.0;3578875.0;;
1086909.0;;592374000.0;335341000.0;;0.01
1087294.0;900000.0;91918959.0;15099176.0;;0.04
1087423.0;2052230000.0;4155099000.0;;48909000.0;1.09
1087456.0;;608665109.0;537103932.0;599471.0;
1087934.0;221987000.0;254137000.0;128880000.0;10423000.0;
1088034.0;14380459.0;68356491.0;;466606.0;0.14
1088162.0;;55003000.0;50983000.0;1938000.0;-0.16
1088787.0;360049.0;192078.0;9009574.0;17880.0;-0.05
1088825.0;;1093877000.0;748958000.0;6600000.0;0.23
1088856.0;;51937000.0;;;
1089029.0;;231932.0;;;
1089061.0;169756.0;418567.0;;17460.0;
1089063.0;;3559336000.0;;178900000.0;2.87
1089473.0;2321273000.0;2152689000.0;2923797000.0;47536000.0;
1089511.0;;463601000.0;309742000.0;;0.26
1089531.0;;469616222.0;203955827.0;1388389.0;0.33
1089598.0;0.0;3792.0;;;
1089748.0;10299000000.0;9820000000.0;8191000000.0;377000000.0;0.38
1089815.0;;7386000.0;5028000.0;622000.0;
1089819.0;;4323354000.0;2648513000.0;149579000.0;2.21
1089872.0;188018000.0;128542000.0;;2393000.0;
1089907.0;23460000.0;180487000.0;1047000.0;;-0.57
1090009.0;;1217293000.0;1123053000.0;;1.64
1090012.0;13145000000.0;29532000000.0;;;-35.55
1090061.0;;687200000.0;578100000.0;30300000.0;-0.39
1090396.0;3766041.0;6842696.0;4201267.0;8725.0;-0.09
1090425.0;;3391778000.0;2370719000.0;;2.72
1090727.0;58363000000.0;38311000000.0;;;5.38
1090872.0;4038000000.0;7479000000.0;3309000000.0;98000000.0;1.2
1090908.0;26760000.0;44213000.0;33306000.0;171000.0;
1091171.0;;157414000.0;;3900000.0;0.9
1091325.0;;218717490.0;137247023.0;8077212.0;
1091667.0;9754000000.0;39316000000.0;;1900000000.0;
1091748.0;1484600000.0;6630100000.0;4962000000.0;17500000.0;5.84
1091862.0;;2366000000.0;1364000000.0;81000000.0;2.01
1091883.0;0.0;669915000.0;;14254000.0;0.59
1091907.0;;409145000.0;199828000.0;21107000.0;
1091983.0;;7781438.0;9188688.0;733379.0;
1092289.0;85064000.0;299449000.0;240527000.0;;
1092570.0;1878437.0;128277.0;1315237.0;31279.0;
1092662.0;;20816344.0;3154838.0;893305.0;-0.25
1092699.0;158518000.0;261731000.0;39546000.0;;0.28
1092796.0;;619503000.0;311687000.0;;1.72
1093082.0;;177400000.0;;2900000.0;
1093207.0;;14913000.0;11852000.0;374000.0;
1093248.0;;1600.0;;;
1093430.0;16445000.0;43092000.0;;;
1093557.0;;292000000.0;70800000.0;10200000.0;
1093672.0;;1038481000.0;933617000.0;2400000.0;1.73
1093691.0;103288000.0;209456000.0;83567000.0;-1500000.0;
1094084.0;15083926.0;10977750.0;;31827.0;0.0
1094093.0;;121156000000.0;;;4.05
1094139.0;;15669214.0;6908849.0;619647.0;
1094285.0;1020400000.0;2718500000.0;1374400000.0;58300000.0;5.55
1094348.0;;40402000.0;22877000.0;4200000.0;-0.7
1094392.0;221690000.0;379824000.0;109146000.0;3951000.0;0.57
1094738.0;;298250000.0;262026000.0;400000.0;
1094739.0;1263166000.0;1646989000.0;479303000.0;85264000.0;0.33
1094810.0;;1478265000.0;1341240000.0;;1.66
1094814.0;78344000.0;41359000.0;;952000.0;
1094831.0;2575437000.0;3991454000.0;2691739000.0;;0.52
1095007.0;;28847717.0;424272.0;;
1095073.0;5837889000.0;21426175000.0;13060729000.0;;22.29
1095277.0;;70030000.0;36552000.0;5977000.0;
1095291.0;543461000.0;1157339000.0;919162000.0;17100000.0;1.79
1095315.0;;191290000.0;147532000.0;;-0.45
1095565.0;;379569000.0;;5300000.0;0.29
1095651.0;514554000.0;5622892000.0;4510844000.0;;
1095981.0;4838000.0;37698000.0;25492000.0;696000.0;
1095996.0;1106552000.0;1923450000.0;1251981000.0;;1.57
1096275.0;;302772.0;299053.0;556.0;
1096325.0;521616000.0;1138618000.0;;15285000.0;0.05
1096343.0;5369983000.0;24941271000.0;17037704000.0;64200000.0;41.99
1096376.0;;129893000.0;59965000.0;;0.9
1096385.0;;5409900000.0;;;2.39
1096752.0;;4991700000.0;3127600000.0;73700000.0;-4.44
1096934.0;1735203.0;4195213.0;444168.0;5518.0;
1096938.0;53266.0;52469.0;;;-0.02
1096950.0;1441441.0;377197.0;;25196.0;0.0
1097149.0;;1158633000.0;310707000.0;;1.8
1097396.0;;13538087.0;270427.0;;
1097430.0;12338152.0;7245830.0;3695949.0;139087.0;0.05
1097864.0;3495800000.0;3869600000.0;2237700000.0;201700000.0;0.49
1098146.0;;653531000.0;592067000.0;1000000.0;0.55
1098151.0;;729358000.0;653007000.0;1300000.0;2.91
1098296.0;17880000000.0;83618000000.0;61083000000.0;;
1098880.0;5095000.0;8916000.0;3352000.0;125000.0;0.01
1098972.0;24817025.0;242228484.0;;1400000.0;
1098996.0;;24555.0;;;
1099132.0;30000.0;12869000.0;3271000.0;;
1099160.0;105946670.0;311401895.0;177864820.0;;0.28
1099215.0;0.0;503273.0;17859503.0;;
1099219.0;69951000000.0;877933000000.0;809437000000.0;216000000.0;4.61
1099369.0;;1537190.0;434756.0;;
1099509.0;;1669037.0;18118028.0;20795.0;0.0
1099568.0;;3778.0;;;
1099590.0;;1003606000.0;664148000.0;;2.4
1099800.0;;4059300000.0;;58700000.0;2.3
1100179.0;;81650000.0;67731000.0;;
1100270.0;518714000.0;342875000.0;;15500000.0;0.5
1100397.0;;119605693.0;4006818.0;59033.0;
1100412.0;137879000.0;168900000.0;206832000.0;;-0.65
1100441.0;;381065000.0;143386000.0;12240000.0;0.2
1100542.0;;270984407.0;241340683.0;;0.19
1100644.0;;299794.0;11166071.0;847.0;
1100682.0;1363302000.0;2068497000.0;1302933000.0;70700000.0;3.21
1100734.0;83250.0;850.0;;;0.0
1100778.0;0.0;0.0;1720745.0;;
1100878.0;;25178299.0;755003.0;;
1100917.0;23588266.0;15517677.0;11260588.0;630000.0;
1101026.0;0.0;72680.0;9569669.0;;
1101215.0;6439746000.0;22421830000.0;20244423000.0;;8.91
1101239.0;2725867000.0;10356695000.0;7611309000.0;498134000.0;3.25
1101302.0;;1657940000.0;;54305000.0;0.57
1101396.0;;324910000.0;180411000.0;8204000.0;1.03
1101433.0;;2409771.0;;;
1101680.0;;56645000.0;22488000.0;;-0.06
1101865.0;4222000.0;1201000.0;610000.0;12000.0;
1102112.0;;21288490000.0;16890799000.0;8100000.0;2.79
1102238.0;;1106508000.0;929619000.0;21418000.0;-0.21
1102266.0;;4022717000.0;3532203000.0;;0.87
1102358.0;7678245.0;4707834.0;1593763.0;;3
1102392.0;281276.0;12350120.0;;;
1102541.0;;734652000.0;711806000.0;122200000.0;-0.42
1102934.0;;660474000.0;231510000.0;16060000.0;2.32
1102993.0;239012000.0;226194000.0;60889000.0;12114000.0;-0.47
1103021.0;48231000.0;102772000.0;71076000.0;329000.0;
1103090.0;1037324.0;706374.0;151678.0;0.0;0.02
1103601.0;;5294201000.0;;;2.64
1103640.0;88833.0;257632.0;1102652.0;;
1103837.0;478734000.0;1088137000.0;508574000.0;3100000.0;0.24
1103982.0;29636000000.0;62843000000.0;34743000000.0;713000000.0;4.49
1104038.0;;337168.0;2505348.0;69415.0;-0.47
1104188.0;1937091000.0;3042194000.0;1311442000.0;77421000.0;-1.28
1104265.0;;2229869.0;2243187.0;2149.0;
1104349.0;430267000.0;250355000.0;52476000.0;22100000.0;3.33
1104358.0;291109000.0;202877000.0;213684000.0;28317000.0;
1104485.0;275057413.0;733945448.0;931547562.0;;-16.08
1104506.0;;356556000.0;44858000.0;;
1104657.0;;742640000.0;;37817000.0;1.6
1104855.0;;81492000.0;10146000.0;324000.0;-0.5
1105184.0;;40630000.0;22050000.0;1500000.0;
1105472.0;249034000.0;312891000.0;89865000.0;;-0.64
1105533.0;518329.0;31131202.0;;;
1105705.0;28118000000.0;63848000000.0;;492000000.0;4.69
1106644.0;20351630.0;97222233.0;24581084.0;3280618.0;-0.35
1106645.0;;3530534.0;11723930.0;;
1106838.0;42396809.0;42205206.0;20448073.0;;-0.86
1107280.0;5500.0;193435.0;;;
1107421.0;;153724000.0;66353000.0;;
1107694.0;;2014200000.0;1037700000.0;;0.91
1107796.0;;237495.0;2165351.0;15591.0;
1107843.0;164284000.0;323514000.0;127948000.0;;0.47
1108046.0;;4439.0;;;
1108109.0;;26861000000.0;22185000000.0;;1.38
1108134.0;268137000.0;7831915000.0;6944726000.0;;1.74
1108205.0;7878407.0;94965139.0;30454661.0;;
1108236.0;;634640000.0;548565000.0;;0.7
1108320.0;220616000.0;81973000.0;;3967000.0;0.0
1108426.0;;6009328000.0;4271579000.0;;0.2
1108524.0;6667216000.0;12770772000.0;7767903000.0;;-0.07
1108645.0;3816060.0;6827462.0;12898288.0;;
1108827.0;;8425500000.0;;;-0.85
1108967.0;86667000.0;90848000.0;31332000.0;854000.0;-0.29
1109116.0;254134000.0;528188000.0;360915000.0;12500000.0;0.29
1109189.0;;1161369000.0;;;-5.97
1109196.0;1267036.0;12397127.0;;21360.0;
1109242.0;;4234521000.0;3740603000.0;;1.69
1109354.0;1623800000.0;1730900000.0;;32600000.0;0.6
1109357.0;29447000000.0;95384000000.0;68062000000.0;2227000000.0;
1109448.0;3024048000.0;7435967000.0;3367847000.0;;
1109546.0;;1062389000.0;928473000.0;;0.54
1110361.0;903690.0;2643063.0;92680.0;10614.0;0.0
1110482.0;;425.0;265096.0;;0.0
1110607.0;24848000.0;28538000.0;4955000.0;1499000.0;-0.12
1110783.0;;21920000000.0;;;4.85
1110795.0;;8328881000.0;85543000.0;;
1110803.0;;3687747000.0;;72687000.0;3.19
1110805.0;;5149262000.0;;192300000.0;
1111335.0;;4682000000.0;;66000000.0;54.0
1111711.0;4651800000.0;17492500000.0;;;0.9
1111741.0;944910.0;7787282.0;7779498.0;128513.0;
1111928.0;;1453429000.0;192764000.0;37796000.0;4.6
1112372.0;544816.0;458836.0;250170.0;57028.0;
1112920.0;30841000.0;44213000.0;;;0.22
1112985.0;;945333.0;20265.0;;
1113148.0;;288821000.0;190264000.0;2292000.0;
1113169.0;;5106900000.0;344900000.0;;4.74
1113232.0;;288280000.0;98020000.0;2400000.0;0.13
1113256.0;;2195000000.0;2841000000.0;60000000.0;0.66
1113313.0;;53.0;2249130.0;;
1113481.0;;1806951000.0;1058088000.0;4700000.0;-5.28
1113513.0;1820806.0;1508954.0;40864516.0;;
1113809.0;377694000.0;213334000.0;;15800000.0;1.61
1114208.0;5826746.0;712174.0;4267533.0;67449.0;-0.02
1114220.0;13680000.0;258685000.0;171751000.0;596000.0;
1114483.0;;2982136000.0;2131511000.0;27136000.0;-0.29
1114925.0;;27779000.0;8061000.0;759000.0;
1114927.0;;1044625000.0;958776000.0;;0.64
1115055.0;;8715414180.0;7559802880.0;;2.58
1115128.0;237309000.0;321071000.0;55581000.0;13100000.0;
1115222.0;1637100000.0;2273600000.0;3378900000.0;;4.68
1115836.0;551385000.0;1509475000.0;851050000.0;;158
1116132.0;;4666900000.0;2177000000.0;;1.46
1116463.0;119719000.0;189321000.0;;2992000.0;0.14
1116521.0;;6862000000.0;;;
1116942.0;;2671304000.0;;133508000.0;-0.28
1117057.0;215315437.0;309537530.0;107569431.0;4085891.0;0.11
1117106.0;741149000.0;1140976000.0;834775000.0;;
1117171.0;;63367232.0;41698345.0;;
1117297.0;;193102000.0;68350000.0;3800000.0;-0.43
1117480.0;10762000.0;355992000.0;20533000.0;657000.0;
1117733.0;104508000.0;91383000.0;21060000.0;;0.13
1118037.0;;10912000.0;4963000.0;495000.0;0.03
1118072.0;;302.0;201315.0;;-0.04
1118233.0;;481.0;243419.0;;0.0
1118237.0;;1342313000.0;1194972000.0;;0.53
1118384.0;;6488253.0;422084.0;;
1118417.0;93768000.0;121970000.0;38908000.0;3800000.0;
1119643.0;;387643.0;3962039.0;11222.0;
1119897.0;;254.0;235774.0;;0.0
1120193.0;3403000000.0;11861000000.0;6252000000.0;;2.56
1120295.0;;779877000.0;260866000.0;16833000.0;0.07
1120370.0;;109907000.0;;8736000.0;-1.48
1120914.0;97977000.0;191769000.0;17462000.0;;0.39
1120970.0;18492850.0;43212891.0;24453421.0;6400000.0;-0.14
1121484.0;1099977000.0;1599138000.0;343466000.0;123500000.0;0.56
1121702.0;2594000.0;17088000.0;4060000.0;;-0.95
1121745.0;;768100.0;;;
1121788.0;;4499391000.0;;51311000.0;2.39
1122020.0;3335612.0;1221222.0;2998793.0;10486.0;
1122063.0;14388682.0;4894808.0;16020405.0;108324.0;-0.09
1122304.0;60336500000.0;53424100000.0;37245500000.0;;6.84
1122342.0;81189000.0;80633000.0;17763000.0;;0.74
1122388.0;253937000.0;364891000.0;74040000.0;;0.76
1122897.0;;301600000.0;127319000.0;;-0.45
1122904.0;;1050569000.0;341859000.0;18100000.0;1.47
1122976.0;;2595100000.0;;84400000.0;1.65
1123270.0;;2502167000.0;2222773000.0;3253000.0;0.31
1123316.0;;37644821.0;33674832.0;2724855.0;-0.03
1123360.0;2898150000.0;10509952000.0;7632548000.0;74192000.0;2.05
1123494.0;108664000.0;120217000.0;42619000.0;1745000.0;-0.57
1123596.0;2215780.0;3688347.0;937572.0;;0.02
1123852.0;4756806000.0;17037332000.0;;;
1123979.0;24882000.0;32575000.0;;1098000.0;
1124105.0;;69521000.0;38096000.0;500000.0;
1124140.0;;364296000.0;37440000.0;7600000.0;
1124198.0;18114048000.0;7631506000.0;;188700000.0;2.85
1124524.0;;5823780.0;2727853.0;209100.0;
1124610.0;6571000000.0;15746000000.0;7823000000.0;190000000.0;2.35
1124804.0;1386393000.0;2681948000.0;1262875000.0;;-0.01
1124941.0;2515169000.0;1545912000.0;662796000.0;18700000.0;1.26
1125259.0;;39237000000.0;;;2.26
1125264.0;5977000.0;13971000.0;4241000.0;;
1125345.0;100854000.0;359269000.0;45932000.0;2863000.0;
1125376.0;;747759000.0;320774000.0;;1.1
1125699.0;;1519687.0;3411658.0;38042.0;-0.01
1125920.0;;1208584000.0;602522000.0;;-0.02
1126003.0;20000.0;200543.0;;;
1126115.0;;1562.0;168499.0;;
1126234.0;68501000.0;218542000.0;22768000.0;;-1.41
1126294.0;2371000000.0;5446000000.0;5174000000.0;;
1126328.0;11964400000.0;218685900000.0;209222800000.0;;4.11
1126741.0;;106530000.0;16661000.0;1459000.0;-0.1
1126956.0;1976400000.0;5290200000.0;;;3.16
1126975.0;2188453000.0;6041567000.0;;164100000.0;
1127160.0;;700798000.0;639659000.0;828000.0;1.24
1127245.0;;7020514.0;20372.0;;
1127371.0;;1276736000.0;1137413000.0;;1.0
1127703.0;772079000.0;4908163000.0;2949809000.0;7437000.0;2.12
1127993.0;1142484.0;5315979.0;6374179.0;-408517.0;
1128189.0;;449752.0;45388.0;;
1128281.0;;6242914.0;2323464.0;;0.02
1128353.0;;430940.0;;;
1128361.0;;7912648000.0;6974553000.0;7000000.0;1.16
1128725.0;74917000.0;92231000.0;96431000.0;352000.0;-3.06
1128928.0;;2885168000.0;;116800000.0;
1129096.0;;256.0;;;
1129155.0;;110677000.0;20465000.0;1013000.0;0.39
1129260.0;;162261000.0;57830000.0;2500000.0;
1129542.0;;4601300000.0;;;
1129633.0;1694800000.0;21091900000.0;20918100000.0;;-23.25
1130144.0;;1796537000.0;1606197000.0;;1.34
1130166.0;;24764000.0;5929000.0;210000.0;
1130310.0;7386000000.0;21334000000.0;;557000000.0;-1.61
1130464.0;;4655501000.0;;;-0.71
1130591.0;41160000.0;163993000.0;;;
1130598.0;11456000.0;23445000.0;12605000.0;;
1130713.0;;429129000.0;279768000.0;23516000.0;0.1
1130758.0;936702.0;16327989.0;;;
1130889.0;;598.0;190404.0;;0.0
1131096.0;924728000.0;1118662000.0;575356000.0;40100000.0;0.36
1131227.0;476070000.0;2984416000.0;1538253000.0;82566000.0;1.87
1131312.0;;10432000.0;1702000.0;61000.0;
1131324.0;287458000.0;184617000.0;;;
1131554.0;578831000.0;1015350000.0;;43500000.0;0.96
1131903.0;;3675.0;539888.0;;
1132105.0;;303024000.0;305083000.0;9763000.0;0.66
1132509.0;;312394.0;;;
1132651.0;;1326747143.0;1165497086.0;1147120.0;1.61
1133062.0;;23711705.0;;;0.71
1133311.0;;68579000.0;;2200000.0;0.74
1133416.0;;26408000.0;1360000.0;;
1133421.0;;24454000000.0;18932000000.0;;10.51
1133470.0;;284945000.0;;6400000.0;1.57
1133798.0;;3342714.0;4480286.0;;-0.01
1133818.0;0.0;10755256.0;937410.0;41137.0;
1133869.0;5517648.0;16069572.0;17101346.0;62116.0;
1134115.0;;61919836.0;14416479.0;;
1134765.0;;8613877.0;;3087.0;
1135152.0;;6437900000.0;;179500000.0;1.7
1135185.0;1822659000.0;4164403000.0;;147604000.0;0.29
1135202.0;;2734940.0;;60453.0;
1135361.0;534000000.0;1230000000.0;1089000000.0;;
1135657.0;13755140.0;62900299.0;;;
1135906.0;;72264000.0;35896000.0;;
1135971.0;5023000000.0;16326000000.0;;;1.29
1136174.0;;2880000.0;11604000.0;110000.0;
1136352.0;2632800000.0;5803700000.0;;;
1136869.0;;27219500000.0;17330100000.0;375000000.0;0.78
1136893.0;;26268800000.0;16862000000.0;;2.22
1137091.0;;359936000.0;253639000.0;4347000.0;
1137411.0;;7389000000.0;;152000000.0;5.19
1137547.0;;725644000.0;636009000.0;1462000.0;0.42
1137774.0;57119000000.0;757388000000.0;715465000000.0;;12.37
1137789.0;;9845000000.0;6827000000.0;689000000.0;5.38
1137883.0;;17080000.0;2952000.0;87000.0;
1138118.0;10855810000.0;11017943000.0;8258873000.0;;1.64
1138258.0;2371000000.0;5446000000.0;5174000000.0;;
1138476.0;8224474.0;5517240.0;384914.0;;2.1
1138639.0;886714000.0;1226294000.0;;26800000.0;0.39
1138723.0;;469033000.0;409373000.0;;
1138724.0;;396937.0;4526294.0;;
1138776.0;;54258000.0;3908000.0;240000.0;-1.42
1138978.0;;27873.0;;1011.0;
1139614.0;;46211.0;1346853.0;;-0.01
1139812.0;;15585007000.0;13497723000.0;;2.03
1140102.0;;26121439.0;6479931.0;;0.03
1140215.0;;19851000.0;19066000.0;828000.0;
1140414.0;;4994584.0;5205791.0;495950.0;
1140536.0;3829000000.0;18839000000.0;16426000000.0;95000000.0;5.49
1140761.0;2371000000.0;5446000000.0;5174000000.0;;
1140859.0;135961803000.0;27736157000.0;;187935000.0;-0.62
1141103.0;;366097000.0;224753000.0;3856000.0;
1141197.0;;64653000.0;49616000.0;;
1141240.0;125000.0;7273000.0;2889000.0;423000.0;-0.02
1141391.0;;16269000000.0;10207000000.0;;3.36
1141615.0;627950.0;2899159.0;2820505.0;548505.0;-0.02
1141688.0;;878376000.0;797806000.0;;3.0
1141788.0;;1500447.0;731779.0;;
1141807.0;;967991000.0;872031000.0;;1.1
1142129.0;;2137.0;698087.0;;
1142412.0;;202326000.0;242736000.0;2435000.0;
1142417.0;;1835134000.0;1748761000.0;47222000.0;2.5
1142596.0;;1289649000.0;;49800000.0;1.36
1142701.0;151118000.0;198210000.0;60590000.0;6600000.0;1.96
1142750.0;1463065000.0;880432000.0;532572000.0;;1.72
1142801.0;;44279.0;;;
1143068.0;;10738600000.0;;299400000.0;
1143155.0;;2065940000.0;1775319000.0;;
1143238.0;88199.0;1992711.0;8695954.0;;
1144215.0;;2429600000.0;1069600000.0;34400000.0;5.13
1144354.0;;1536679000.0;1200857000.0;43400000.0;2.31
1144519.0;;17922000000.0;;;5.14
1144980.0;6588300000.0;2305900000.0;;;6.43
1145197.0;;275126000.0;241075000.0;11500000.0;
1145255.0;44739000.0;73133000.0;50038000.0;;1.93
1145460.0;2463316000.0;5957171000.0;;98700000.0;
1145765.0;;214222832.0;5376876.0;;
1145986.0;;140074000.0;17600000.0;9800000.0;-0.28
1156039.0;79156500000.0;61717800000.0;38673700000.0;105800000.0;9.73
1156041.0;;5559903.0;64772.0;;
1156174.0;88997947.0;79746514.0;;;
1156375.0;3326800000.0;67371500000.0;46819700000.0;;3.71
1156388.0;;445029000.0;246198000.0;8300000.0;0.7
1156445.0;;160310.0;1739539.0;;
1156784.0;5461238.0;324768.0;19873447.0;8406.0;
1157075.0;0.0;7160325.0;637639.0;;
1157377.0;;1979866000.0;1530775000.0;;-2.84
1157408.0;872700000.0;734055000.0;167833000.0;;0.24
1157516.0;;969900.0;;;
1157601.0;;68195000.0;17788000.0;;
1157602.0;579674.0;61846343.0;7378593.0;;-2.03
1157647.0;;1339930000.0;1200464000.0;;0.33
1157762.0;;607695000.0;300400000.0;14700000.0;0.85
1157817.0;15809467.0;18598680.0;13284984.0;134791.0;
1158114.0;;273475000.0;108077000.0;9000000.0;0.69
1158324.0;;662816000.0;675087000.0;;0.11
1158419.0;;618879.0;1574660.0;;0.0
1158420.0;;298440438.0;140965294.0;83701.0;0.7
1158449.0;;8134565000.0;;223728000.0;6.45
1158463.0;;8660000000.0;;288000000.0;2.15
1158659.0;10415000000.0;37535000000.0;;;3.32
1158863.0;334316000.0;888739000.0;551770000.0;6671000.0;0.64
1158895.0;;90704000.0;12820000.0;1881000.0;0.44
1159036.0;135057000.0;181789000.0;;;
1159154.0;1344000000.0;3613600000.0;3013500000.0;;-0.54
1159167.0;;521743000.0;;11400000.0;1.49
1159275.0;;50981.0;11151435.0;4352.0;
1159281.0;1365410000.0;531770000.0;;33129000.0;
1160308.0;0.0;54217000.0;30328000.0;;
1160661.0;17489000000.0;78318000000.0;56175000000.0;;2.6
